,ID,Name,DateTime,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,IsPureBreed,Breed1,Breed2,IsPopularBreed,AnimalSize,IsGoodWithKids,AnimalTemperament,AnimalTrainability,AnimalGrooming,Color1,Color2,IsPureColor,HasName,AgeGroup,WeekYear,WeekDay,WorkingDay,DayYear,Month,Quarter,Year,ExitHour,ExitMinute,IsOpen,Holiday,Sex,Fertile
9247,9248,Lyndon,2015-06-11 15:57:00,1,Neutered Male,2920.0,208,0,40,102,0,2,1,2,2,1,13,-1,1,1,4,24,3,1,162,6,1,2015,15,57,1,0,0,0
9248,9249,Sella,2015-01-31 14:32:00,1,Spayed Female,2920.0,1387,0,312,102,0,2,1,1,1,1,0,5,0,1,4,5,5,1,31,1,0,2015,14,32,1,0,1,0
9249,9250,,2013-11-01 17:41:00,1,Spayed Female,150.0,553,0,115,102,1,0,2,0,0,0,16,-1,1,0,0,44,4,1,305,11,2,2013,17,41,1,0,1,0
9250,9251,,2014-08-24 15:42:00,0,Intact Female,4.0,775,0,155,102,1,0,2,0,0,0,11,-1,1,0,0,34,6,1,236,8,2,2014,15,42,1,0,1,1
9251,9252,Ygritte,2015-02-01 17:48:00,0,Spayed Female,60.0,775,0,155,102,1,0,2,0,0,0,3,1,0,1,0,5,6,1,32,2,0,2015,17,48,1,0,1,0
9252,9253,Kodiak,2014-05-12 13:03:00,0,Neutered Male,730.0,1463,0,326,102,0,0,2,0,0,0,3,-1,1,1,2,20,0,1,132,5,1,2014,13,3,1,0,0,0
9253,9254,,2014-08-24 15:35:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,0,34,6,1,236,8,2,2014,15,35,1,0,0,1
9254,9255,Sebastion,2015-04-15 13:38:00,0,Neutered Male,365.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,1,16,2,1,105,4,1,2015,13,38,1,0,0,0
9255,9256,,2015-01-08 12:37:00,1,Intact Female,14.0,1293,0,299,102,1,0,1,1,1,0,5,1,0,0,0,2,3,1,8,1,0,2015,12,37,1,0,1,1
9256,9257,,2015-12-13 18:35:00,0,Spayed Female,60.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,50,6,1,347,12,3,2015,18,35,1,0,1,0
9257,9258,Bailey,2015-10-19 18:02:00,1,Neutered Male,60.0,1127,0,248,102,0,1,1,2,2,1,5,-1,1,1,0,43,0,1,292,10,2,2015,18,2,1,0,0,0
9258,9259,,2015-05-25 14:13:00,0,Intact Male,30.0,775,0,155,102,1,0,2,0,0,0,1,5,0,0,0,22,0,1,145,5,1,2015,14,13,1,0,0,1
9259,9260,,2015-05-06 13:08:00,0,Intact Male,14.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,0,0,19,2,1,126,5,1,2015,13,8,1,0,0,1
9260,9261,Quico Kico,2013-12-30 16:48:00,1,Neutered Male,2555.0,553,0,115,102,1,0,2,0,0,0,0,-1,1,1,4,1,0,1,364,12,3,2013,16,48,1,0,0,0
9261,9262,Brittney,2013-10-15 17:58:00,1,Intact Female,2555.0,909,1,197,102,0,4,1,0,0,1,18,4,0,1,4,42,1,1,288,10,2,2013,17,58,1,0,1,1
9262,9263,Slumber,2014-03-23 14:26:00,1,Spayed Female,365.0,1293,0,299,102,1,0,1,1,1,0,1,4,0,1,1,12,6,1,82,3,0,2014,14,26,1,0,1,0
9263,9264,Amber,2014-12-29 18:04:00,0,Spayed Female,365.0,775,0,155,102,1,0,2,0,0,0,1,8,0,1,1,1,0,1,363,12,3,2014,18,4,1,0,1,0
9264,9265,Kai,2014-08-03 15:13:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,1,0,0,1,0,31,6,1,215,8,2,2014,15,13,1,0,0,0
9265,9266,Ranger,2014-07-29 16:38:00,1,Spayed Female,150.0,91,0,28,102,0,3,1,2,2,1,3,-1,0,1,0,31,1,1,210,7,1,2014,16,38,1,0,1,0
9266,9267,,2014-05-12 16:31:00,0,Intact Female,21.0,775,0,155,102,1,0,2,0,0,0,3,-1,1,0,0,20,0,1,132,5,1,2014,16,31,1,0,1,1
9267,9268,Lobo,2013-10-24 16:53:00,1,Intact Male,270.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,1,1,43,3,1,297,10,2,2013,16,53,1,0,0,1
9268,9269,,2014-12-23 14:15:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,52,1,1,357,12,3,2014,14,15,1,10,0,0
9269,9270,Finley,2015-07-13 17:29:00,1,Neutered Male,365.0,820,0,179,102,0,3,1,2,2,2,4,-1,1,1,1,29,0,1,194,7,1,2015,17,29,1,0,0,0
9270,9271,,2015-07-19 17:23:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,29,6,1,200,7,1,2015,17,23,1,0,0,0
9271,9272,,2014-09-30 14:11:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,3,-1,0,0,0,40,1,1,273,9,2,2014,14,11,1,0,0,1
9272,9273,,2014-07-24 09:00:00,0,Intact Female,730.0,775,0,155,102,1,0,2,0,0,0,3,-1,0,0,2,30,3,1,205,7,1,2014,9,0,0,0,1,1
9273,9274,Olive,2015-05-03 19:51:00,1,Spayed Female,60.0,1030,0,234,10,0,4,1,1,1,1,1,5,0,1,0,18,6,1,123,5,1,2015,19,51,1,0,1,0
9274,9275,Lucy,2015-05-06 13:52:00,1,Spayed Female,365.0,553,0,115,102,1,0,2,0,0,0,13,-1,1,1,1,19,2,1,126,5,1,2015,13,52,1,0,1,0
9275,9276,Mimosa,2014-07-06 18:16:00,0,Spayed Female,90.0,775,0,155,102,1,0,2,0,0,0,11,1,0,1,0,27,6,1,187,7,1,2014,18,16,1,0,1,0
9276,9277,Buddy,2014-06-03 18:35:00,1,Neutered Male,730.0,1293,0,299,102,1,0,1,1,1,0,0,-1,0,1,2,23,1,1,154,6,1,2014,18,35,1,0,0,0
9277,9278,Marley,2014-10-14 17:15:00,1,Spayed Female,60.0,155,0,32,102,0,3,1,1,1,1,9,-1,1,1,0,42,1,1,287,10,2,2014,17,15,1,0,1,0
9278,9279,Kiggy,2015-08-28 15:54:00,0,Spayed Female,3650.0,775,0,155,102,1,0,2,0,0,0,14,-1,1,1,5,35,4,1,240,8,2,2015,15,54,1,0,1,0
9279,9280,Estrella,2013-11-17 17:19:00,1,Spayed Female,365.0,1035,0,234,17,0,4,1,1,1,1,6,1,0,1,1,46,6,1,321,11,2,2013,17,19,1,0,1,0
9280,9281,Skipper,2013-10-30 14:33:00,0,Spayed Female,60.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,0,44,2,1,303,10,2,2013,14,33,1,0,1,0
9281,9282,Pulguso,2013-12-24 15:08:00,1,Neutered Male,730.0,1589,0,373,102,0,3,0,0,0,2,5,4,0,1,2,52,1,1,358,12,3,2013,15,8,1,10,0,0
9282,9283,Tori,2016-01-31 15:28:00,0,Spayed Female,180.0,775,0,155,102,1,0,2,0,0,0,10,-1,1,1,0,4,6,1,31,1,0,2016,15,28,1,0,1,0
9283,9284,Chato,2015-07-02 11:06:00,1,Neutered Male,1095.0,1293,0,299,102,1,0,1,1,1,0,1,0,0,1,2,27,3,1,183,7,1,2015,11,6,1,0,0,0
9284,9285,Jill,2016-01-15 11:50:00,0,Spayed Female,1095.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,2,2,4,1,15,1,0,2016,11,50,1,0,1,0
9285,9286,Daisy,2016-01-20 13:28:00,1,Intact Female,365.0,889,0,195,102,0,4,1,0,0,2,12,-1,1,1,1,3,2,1,20,1,0,2016,13,28,1,0,1,1
9286,9287,,2014-01-18 16:58:00,0,Spayed Female,90.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,3,5,1,18,1,0,2014,16,58,1,0,1,0
9287,9288,Jumper,2013-10-04 18:37:00,1,Neutered Male,1095.0,1023,0,235,102,1,4,1,1,1,1,12,-1,1,1,2,40,4,1,277,10,2,2013,18,37,1,0,0,0
9288,9289,,2015-05-22 14:58:00,1,Intact Female,90.0,208,0,40,102,0,2,1,2,2,1,0,-1,1,0,0,21,4,1,142,5,1,2015,14,58,1,0,1,1
9289,9290,Fireball,2016-02-06 13:03:00,1,Spayed Female,3285.0,553,0,115,102,1,0,2,0,0,0,0,1,0,1,4,5,5,1,37,2,0,2016,13,3,1,0,1,0
9290,9291,Coco,2014-05-01 15:01:00,1,Spayed Female,1095.0,1293,0,299,102,1,0,1,1,1,0,9,-1,1,1,2,18,3,1,121,5,1,2014,15,1,1,0,1,0
9291,9292,Stoney,2015-06-25 13:15:00,1,Neutered Male,1095.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,1,2,26,3,1,176,6,1,2015,13,15,1,0,0,0
9292,9293,Jordy,2015-01-31 13:46:00,1,Neutered Male,240.0,1023,0,235,102,1,4,1,1,1,1,5,1,0,1,1,5,5,1,31,1,0,2015,13,46,1,0,0,0
9293,9294,Rufus,2014-07-10 15:01:00,1,Neutered Male,3650.0,1470,0,332,102,0,2,1,2,2,1,6,5,0,1,5,28,3,1,191,7,1,2014,15,1,1,0,0,0
9294,9295,Selene,2013-10-10 18:58:00,0,Spayed Female,180.0,775,0,155,102,1,0,2,0,0,0,11,-1,1,1,0,41,3,1,283,10,2,2013,18,58,1,0,1,0
9295,9296,Walker,2014-11-11 09:42:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,3,-1,0,1,0,46,1,1,315,11,2,2014,9,42,0,8,0,0
9296,9297,,2014-07-20 11:19:00,0,Intact Male,7.0,775,0,155,102,1,0,2,0,0,0,3,-1,1,0,0,29,6,1,201,7,1,2014,11,19,1,0,0,1
9297,9298,Lola,2015-02-21 14:05:00,1,Spayed Female,300.0,569,0,114,54,0,2,1,2,2,2,5,4,0,1,1,8,5,1,52,2,0,2015,14,5,1,0,1,0
9298,9299,,2014-03-30 15:45:00,1,Intact Female,2920.0,1095,0,240,102,0,2,1,0,3,3,0,-1,1,0,4,13,6,1,89,3,0,2014,15,45,1,0,1,1
9299,9300,,2013-11-12 14:10:00,0,Unknown,730.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,2,46,1,1,316,11,2,2013,14,10,1,0,2,2
9300,9301,Drake,2015-10-16 19:00:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,3,1,0,1,0,42,4,1,289,10,2,2015,19,0,1,0,0,0
9301,9302,Summerlee,2014-08-17 14:58:00,1,Spayed Female,5110.0,46,0,14,102,0,2,1,1,1,2,4,-1,1,1,5,33,6,1,229,8,2,2014,14,58,1,0,1,0
9302,9303,Ping,2014-09-19 14:23:00,0,Spayed Female,1825.0,775,0,155,102,1,0,2,0,0,0,5,1,0,1,3,38,4,1,262,9,2,2014,14,23,1,0,1,0
9303,9304,Fe,2014-06-14 12:46:00,1,Spayed Female,120.0,450,0,96,102,0,2,1,2,2,2,0,-1,1,1,0,24,5,1,165,6,1,2014,12,46,1,0,1,0
9304,9305,Tara,2015-06-26 14:32:00,0,Intact Female,3650.0,775,0,155,102,1,0,2,0,0,0,10,-1,1,1,5,26,4,1,177,6,1,2015,14,32,1,0,1,1
9305,9306,,2015-01-08 09:00:00,0,Unknown,240.0,775,0,155,102,1,0,2,0,0,0,0,1,0,0,1,2,3,1,8,1,0,2015,9,0,0,0,2,2
9306,9307,Scooby,2015-03-15 17:30:00,1,Neutered Male,300.0,589,0,114,121,0,3,1,2,2,1,1,5,0,1,1,11,6,1,74,3,0,2015,17,30,1,0,0,0
9307,9308,Roxy,2016-02-14 18:53:00,1,Spayed Female,1095.0,1568,0,367,102,0,3,1,2,2,1,1,4,0,1,2,6,6,1,45,2,0,2016,18,53,1,0,1,0
9308,9309,Snow White,2014-03-21 15:00:00,1,Spayed Female,1095.0,1375,0,307,102,0,1,1,0,0,2,1,0,0,1,2,12,4,1,80,3,0,2014,15,0,1,0,1,0
9309,9310,,2014-06-28 14:32:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,0,0,26,5,1,179,6,1,2014,14,32,1,0,0,1
9310,9311,Pebbles,2014-08-12 13:34:00,0,Spayed Female,1095.0,1515,0,346,102,1,0,2,0,0,0,9,-1,0,1,2,33,1,1,224,8,2,2014,13,34,1,0,1,0
9311,9312,Kobi,2015-07-19 15:51:00,0,Intact Male,30.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,1,0,29,6,1,200,7,1,2015,15,51,1,0,0,1
9312,9313,,2015-07-01 14:08:00,1,Intact Male,1460.0,553,0,115,102,1,0,2,0,0,0,0,-1,1,0,3,27,2,1,182,7,1,2015,14,8,1,0,0,1
9313,9314,Mort,2015-06-03 18:12:00,1,Neutered Male,1095.0,1165,0,257,102,1,2,1,1,1,3,1,16,0,1,2,23,2,1,154,6,1,2015,18,12,1,0,0,0
9314,9315,Little Girl,2015-12-18 18:55:00,1,Spayed Female,365.0,91,0,28,102,0,3,1,2,2,1,5,0,0,1,1,51,4,1,352,12,3,2015,18,55,1,0,1,0
9315,9316,,2014-07-20 16:25:00,0,Intact Male,60.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,0,29,6,1,201,7,1,2014,16,25,1,0,0,1
9316,9317,Chompy,2015-03-21 16:43:00,1,Neutered Male,2190.0,1661,0,407,102,0,1,1,1,1,1,4,7,0,1,3,12,5,1,80,3,0,2015,16,43,1,0,0,0
9317,9318,,2015-09-05 09:00:00,0,Intact Male,150.0,775,0,155,102,1,0,2,0,0,0,2,-1,0,0,0,36,5,1,248,9,2,2015,9,0,0,0,0,1
9318,9319,Emo,2013-12-19 14:13:00,0,Spayed Female,150.0,772,0,153,102,1,0,2,0,0,0,1,5,0,1,0,51,3,1,353,12,3,2013,14,13,1,0,1,0
9319,9320,,2014-07-19 17:34:00,0,Spayed Female,90.0,772,0,153,102,1,0,2,0,0,0,5,-1,1,0,0,29,5,1,200,7,1,2014,17,34,1,0,1,0
9320,9321,Wylie,2015-09-10 18:17:00,1,Neutered Male,365.0,553,0,115,102,1,0,2,0,0,0,1,6,0,1,1,37,3,1,253,9,2,2015,18,17,1,0,0,0
9321,9322,Choco,2015-10-02 18:26:00,1,Neutered Male,730.0,1293,0,299,102,1,0,1,1,1,0,5,1,0,1,2,40,4,1,275,10,2,2015,18,26,1,0,0,0
9322,9323,Garfield,2013-11-18 17:31:00,0,Neutered Male,2920.0,775,0,155,102,1,0,2,0,0,0,1,8,0,1,4,47,0,1,322,11,2,2013,17,31,1,0,0,0
9323,9324,Jimmy,2016-01-31 00:00:00,1,Intact Male,1825.0,553,0,115,102,1,0,2,0,0,0,4,1,0,1,3,4,6,1,31,1,0,2016,0,0,0,0,0,1
9324,9325,Finn,2013-11-11 18:38:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,1,0,46,0,1,315,11,2,2013,18,38,1,8,0,0
9325,9326,Murica,2015-05-07 11:18:00,1,Neutered Male,2920.0,553,0,115,102,1,0,2,0,0,0,5,1,0,1,4,19,3,1,127,5,1,2015,11,18,1,0,0,0
9326,9327,Elmo,2015-04-13 14:13:00,1,Neutered Male,365.0,569,0,114,54,0,2,1,2,2,2,5,1,0,1,1,16,0,1,103,4,1,2015,14,13,1,0,0,0
9327,9328,Bernard,2014-11-08 12:05:00,1,Neutered Male,365.0,76,0,24,102,0,0,2,0,0,0,1,-1,1,1,1,45,5,1,312,11,2,2014,12,5,1,0,0,0
9328,9329,Chica,2016-02-06 13:26:00,1,Spayed Female,1460.0,552,1,114,102,0,0,2,0,0,0,1,4,0,1,3,5,5,1,37,2,0,2016,13,26,1,0,1,0
9329,9330,Chanelle,2014-09-10 17:53:00,1,Spayed Female,730.0,841,0,187,102,1,4,1,2,2,1,5,4,0,1,2,37,2,1,253,9,2,2014,17,53,1,0,1,0
9330,9331,Lincoln,2015-01-20 15:04:00,1,Neutered Male,365.0,234,0,39,118,0,2,1,2,2,1,18,-1,1,1,1,4,1,1,20,1,0,2015,15,4,1,0,0,0
9331,9332,Anna,2015-06-24 15:14:00,1,Intact Female,90.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,1,0,26,2,1,175,6,1,2015,15,14,1,0,1,1
9332,9333,,2014-10-01 15:12:00,0,Intact Female,21.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,40,2,1,274,10,2,2014,15,12,1,0,1,1
9333,9334,,2015-06-11 17:01:00,1,Spayed Female,4380.0,1375,0,307,102,0,1,1,0,0,2,5,-1,1,0,5,24,3,1,162,6,1,2015,17,1,1,0,1,0
9334,9335,Baron,2015-09-01 12:46:00,1,Neutered Male,365.0,301,0,65,13,0,0,1,0,0,0,6,1,0,1,1,36,1,1,244,9,2,2015,12,46,1,0,0,0
9335,9336,Brownie,2015-04-17 18:33:00,1,Neutered Male,365.0,151,0,29,121,0,3,1,2,2,1,5,4,0,1,1,16,4,1,107,4,1,2015,18,33,1,0,0,0
9336,9337,Asher,2013-12-26 17:00:00,1,Neutered Male,365.0,980,0,223,102,0,2,1,0,3,1,13,-1,1,1,1,52,3,1,360,12,3,2013,17,0,1,10,0,0
9337,9338,,2014-12-17 17:01:00,1,Neutered Male,60.0,1144,0,252,102,0,5,1,1,1,1,0,5,0,0,0,51,2,1,351,12,3,2014,17,1,1,0,0,0
9338,9339,,2014-05-30 17:29:00,1,Intact Male,150.0,1165,0,257,102,1,2,1,1,1,3,1,-1,1,0,0,22,4,1,150,5,1,2014,17,29,1,0,0,1
9339,9340,George,2015-01-29 13:41:00,1,Neutered Male,365.0,172,0,31,71,0,3,1,1,1,1,5,0,0,1,1,5,3,1,29,1,0,2015,13,41,1,0,0,0
9340,9341,Max,2014-06-15 17:01:00,1,Intact Male,330.0,65,0,21,102,0,4,1,2,2,1,1,0,0,1,1,24,6,1,166,6,1,2014,17,1,1,0,0,1
9341,9342,Queen,2014-01-13 18:11:00,1,Spayed Female,180.0,1661,0,407,102,0,1,1,1,1,1,5,4,0,1,0,3,0,1,13,1,0,2014,18,11,1,0,1,0
9342,9343,Pierre,2015-08-23 16:15:00,0,Neutered Male,240.0,772,0,153,102,1,0,2,0,0,0,2,-1,0,1,1,34,6,1,235,8,2,2015,16,15,1,0,0,0
9343,9344,Skittles,2013-10-04 16:44:00,1,Spayed Female,1460.0,553,0,115,102,1,0,2,0,0,0,5,1,0,1,3,40,4,1,277,10,2,2013,16,44,1,0,1,0
9344,9345,Sam,2014-11-13 18:04:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,1,0,46,3,1,317,11,2,2014,18,4,1,0,0,0
9345,9346,Draco,2015-10-01 11:49:00,0,Intact Male,30.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,0,40,3,1,274,10,2,2015,11,49,1,0,0,1
9346,9347,Charlie,2016-02-06 16:30:00,1,Neutered Male,1825.0,848,0,186,14,0,4,1,2,2,1,5,0,0,1,3,5,5,1,37,2,0,2016,16,30,1,0,0,0
9347,9348,,2014-11-25 18:35:00,0,Intact Female,300.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,0,1,48,1,1,329,11,2,2014,18,35,1,9,1,1
9348,9349,Tank,2015-01-13 12:52:00,1,Neutered Male,1825.0,445,1,92,102,0,5,1,2,2,1,4,5,0,1,3,3,1,1,13,1,0,2015,12,52,1,0,0,0
9349,9350,,2015-08-13 13:19:00,1,Intact Female,60.0,1639,0,402,102,0,3,1,1,1,1,0,1,0,0,0,33,3,1,225,8,2,2015,13,19,1,0,1,1
9350,9351,Lady,2014-12-19 14:32:00,1,Spayed Female,365.0,627,0,120,78,0,4,0,2,2,3,6,-1,1,1,1,51,4,1,353,12,3,2014,14,32,1,0,1,0
9351,9352,Nick Fury,2013-10-30 15:21:00,0,Intact Male,60.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,0,44,2,1,303,10,2,2013,15,21,1,0,0,1
9352,9353,Fiona,2014-04-10 18:07:00,1,Spayed Female,60.0,155,0,32,102,0,3,1,1,1,1,1,4,0,1,0,15,3,1,100,4,1,2014,18,7,1,0,1,0
9353,9354,Boomer,2014-02-19 17:44:00,1,Neutered Male,730.0,1063,0,234,80,0,4,1,1,1,1,12,-1,1,1,2,8,2,1,50,2,0,2014,17,44,1,0,0,0
9354,9355,Sasha,2014-05-21 17:07:00,1,Spayed Female,30.0,91,0,28,102,0,3,1,2,2,1,13,-1,1,1,0,21,2,1,141,5,1,2014,17,7,1,0,1,0
9355,9356,Mollie,2013-11-29 13:54:00,1,Intact Female,90.0,1293,0,299,102,1,0,1,1,1,0,5,1,0,1,0,48,4,1,333,11,2,2013,13,54,1,0,1,1
9356,9357,Lily,2014-09-12 12:18:00,1,Spayed Female,365.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,1,1,37,4,1,255,9,2,2014,12,18,1,0,1,0
9357,9358,Fido,2014-09-13 13:02:00,1,Neutered Male,365.0,155,0,32,102,0,3,1,1,1,1,13,-1,1,1,1,37,5,1,256,9,2,2014,13,2,1,0,0,0
9358,9359,,2013-11-07 12:45:00,1,Intact Male,365.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,0,1,45,3,1,311,11,2,2013,12,45,1,0,0,1
9359,9360,,2015-09-25 16:51:00,0,Unknown,3.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,39,4,1,268,9,2,2015,16,51,1,0,2,2
9360,9361,,2015-07-22 12:11:00,1,Intact Male,730.0,1636,0,400,102,0,2,1,1,1,2,1,-1,1,0,2,30,2,1,203,7,1,2015,12,11,1,0,0,1
9361,9362,Linus,2013-12-30 14:29:00,1,Neutered Male,730.0,345,0,73,102,0,2,1,1,1,2,6,-1,1,1,2,1,0,1,364,12,3,2013,14,29,1,0,0,0
9362,9363,Phoebe,2014-06-19 18:11:00,0,Intact Female,30.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,1,0,25,3,1,170,6,1,2014,18,11,1,5,1,1
9363,9364,Penny Jane,2014-12-17 14:55:00,0,Spayed Female,90.0,775,0,155,102,1,0,2,0,0,0,14,-1,1,1,0,51,2,1,351,12,3,2014,14,55,1,0,1,0
9364,9365,Spike,2014-04-07 10:01:00,1,Neutered Male,1460.0,841,0,187,102,1,4,1,2,2,1,5,4,0,1,3,15,0,1,97,4,1,2014,10,1,0,0,0,0
9365,9366,Mike,2015-03-01 09:04:00,1,Neutered Male,365.0,553,0,115,102,1,0,2,0,0,0,12,-1,1,1,1,9,6,1,60,3,0,2015,9,4,0,0,0,0
9366,9367,,2014-11-25 17:37:00,0,Intact Male,240.0,1110,0,244,102,0,0,2,0,0,0,0,-1,0,0,1,48,1,1,329,11,2,2014,17,37,1,9,0,1
9367,9368,Alice,2013-12-28 13:22:00,1,Spayed Female,150.0,1293,0,299,102,1,0,1,1,1,0,9,1,0,1,0,52,5,1,362,12,3,2013,13,22,1,0,1,0
9368,9369,Stella,2014-03-31 18:14:00,0,Spayed Female,365.0,1544,1,355,102,0,0,2,0,0,0,17,1,0,1,1,14,0,1,90,3,0,2014,18,14,1,0,1,0
9369,9370,,2015-12-07 11:38:00,1,Intact Female,1095.0,90,1,27,102,0,3,1,2,2,1,0,5,0,0,2,50,0,1,341,12,3,2015,11,38,1,0,1,1
9370,9371,Laila,2014-04-05 16:52:00,1,Intact Female,365.0,378,0,77,102,1,3,1,1,1,1,0,1,0,1,1,14,5,1,95,4,1,2014,16,52,1,0,1,1
9371,9372,,2014-10-30 15:03:00,1,Intact Female,4015.0,1375,0,307,102,0,1,1,0,0,2,16,-1,1,0,5,44,3,1,303,10,2,2014,15,3,1,0,1,1
9372,9373,Durant,2014-06-22 13:43:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,3,-1,0,1,0,25,6,1,173,6,1,2014,13,43,1,6,0,0
9373,9374,,2015-08-28 09:00:00,0,Intact Male,365.0,775,0,155,102,1,0,2,0,0,0,3,1,0,0,1,35,4,1,240,8,2,2015,9,0,0,0,0,1
9374,9375,Bella,2013-12-08 17:08:00,1,Spayed Female,365.0,1023,0,235,102,1,4,1,1,1,1,12,1,0,1,1,49,6,1,342,12,3,2013,17,8,1,0,1,0
9375,9376,Patches,2015-11-12 14:11:00,1,Neutered Male,730.0,91,0,28,102,0,3,1,2,2,1,0,-1,0,1,2,46,3,1,316,11,2,2015,14,11,1,0,0,0
9376,9377,Sunny,2013-12-14 11:32:00,1,Neutered Male,120.0,1023,0,235,102,1,4,1,1,1,1,25,-1,1,1,0,50,5,1,348,12,3,2013,11,32,1,0,0,0
9377,9378,Ed,2013-10-11 11:29:00,1,Intact Male,365.0,1293,0,299,102,1,0,1,1,1,0,4,-1,1,1,1,41,4,1,284,10,2,2013,11,29,1,0,0,1
9378,9379,,2014-12-05 17:02:00,1,Spayed Female,150.0,1338,0,302,102,0,4,1,2,2,1,0,1,0,0,0,49,4,1,339,12,3,2014,17,2,1,0,1,0
9379,9380,Sandy,2015-11-28 14:20:00,1,Spayed Female,210.0,1293,0,299,102,1,0,1,1,1,0,4,1,0,1,1,48,5,1,332,11,2,2015,14,20,1,0,1,0
9380,9381,,2014-09-21 09:00:00,0,Neutered Male,1095.0,775,0,155,102,1,0,2,0,0,0,2,-1,0,0,2,38,6,1,264,9,2,2014,9,0,0,0,0,0
9381,9382,Jeff,2014-11-17 18:25:00,1,Neutered Male,365.0,1130,0,247,45,0,1,1,2,2,1,5,4,0,1,1,47,0,1,321,11,2,2014,18,25,1,0,0,0
9382,9383,Scarlet Rose,2015-12-02 13:59:00,1,Intact Female,1095.0,1293,0,299,102,1,0,1,1,1,0,6,1,0,1,2,49,2,1,336,12,3,2015,13,59,1,0,1,1
9383,9384,,2015-05-06 17:52:00,1,Neutered Male,365.0,85,0,23,97,0,5,1,1,1,1,4,1,0,0,1,19,2,1,126,5,1,2015,17,52,1,0,0,0
9384,9385,Duke,2015-11-14 15:10:00,1,Neutered Male,365.0,1023,0,235,102,1,4,1,1,1,1,12,-1,1,1,1,46,5,1,318,11,2,2015,15,10,1,0,0,0
9385,9386,June,2015-11-01 14:55:00,1,Spayed Female,1095.0,1023,0,235,102,1,4,1,1,1,1,5,1,0,1,2,44,6,1,305,11,2,2015,14,55,1,0,1,0
9386,9387,,2015-12-04 12:58:00,0,Neutered Male,150.0,1515,0,346,102,1,0,2,0,0,0,23,-1,0,0,0,49,4,1,338,12,3,2015,12,58,1,0,0,0
9387,9388,,2015-07-23 11:23:00,0,Spayed Female,60.0,767,0,151,102,1,0,2,0,0,0,3,-1,0,0,0,30,3,1,204,7,1,2015,11,23,1,0,1,0
9388,9389,,2014-12-31 16:38:00,1,Intact Female,1460.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,0,3,1,2,1,365,12,3,2014,16,38,1,0,1,1
9389,9390,Winnie,2015-04-29 13:01:00,1,Spayed Female,365.0,936,0,199,116,0,5,1,1,3,2,1,5,0,1,1,18,2,1,119,4,1,2015,13,1,1,0,1,0
9390,9391,Tigger,2014-06-05 17:06:00,0,Neutered Male,365.0,775,0,155,102,1,0,2,0,0,0,2,-1,0,1,1,23,3,1,156,6,1,2014,17,6,1,0,0,0
9391,9392,,2015-10-29 09:00:00,0,Spayed Female,730.0,775,0,155,102,1,0,2,0,0,0,11,-1,1,0,2,44,3,1,302,10,2,2015,9,0,0,0,1,0
9392,9393,Millie,2015-05-30 06:12:00,1,Spayed Female,730.0,1293,0,299,102,1,0,1,1,1,0,3,1,0,1,2,22,5,1,150,5,1,2015,6,12,0,0,1,0
9393,9394,,2014-05-17 18:40:00,0,Intact Male,14.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,20,5,1,137,5,1,2014,18,40,1,0,0,1
