AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,IsPureBreed,Breed1,Breed2,IsPopularBreed,Color1,Color2,HasName,AgeGroup,WeekDay,Month,Quarter,Year,ExitHour,ExitMinute,IsOpen,Holiday,Sex,Fertile
A684496,Rosie,2014-12-31 11:50:00,Adoption,,1,Spayed Female,240.0,Labrador Retriever Mix,0,235,102,1,0,0,1,1,2,12,3,2014,11,50,1,0,1,0
A718177,Charlie Roge,2015-12-23 18:38:00,Return_to_owner,,1,Neutered Male,730.0,Border Collie Mix,0,71,102,1,0,-1,1,2,2,12,3,2015,18,38,1,10,0,0
A698647,Shadow,2015-03-29 17:22:00,Adoption,,1,Neutered Male,365.0,Miniature Pinscher Mix,0,255,102,0,0,0,1,1,6,3,0,2015,17,22,1,0,0,0
A615391,Molly,2013-10-11 13:34:00,Return_to_owner,,1,Spayed Female,730.0,German Shepherd Mix,0,187,102,1,0,0,1,2,4,10,2,2013,13,34,1,0,1,0
A668501,Petey,2013-12-09 15:47:00,Adoption,,1,Neutered Male,730.0,Miniature Poodle Mix,0,257,102,1,0,-1,1,2,0,12,3,2013,15,47,1,0,0,0
A664499,,2013-10-15 13:56:00,Transfer,Partner,1,Intact Female,730.0,Australian Cattle Dog Mix,0,28,102,1,0,-1,0,2,1,10,2,2013,13,56,1,0,1,1
A704568,Maggie,2015-07-20 17:05:00,Adoption,,1,Spayed Female,2190.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,3,0,7,1,2015,17,5,1,0,1,0
A688459,,2014-11-26 16:41:00,Adoption,,0,Spayed Female,60.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,2,11,2,2014,16,41,1,9,1,0
A674024,Gertrude,2014-03-28 10:01:00,Adoption,Foster,1,Spayed Female,60.0,Chihuahua Longhair Mix,0,113,102,0,0,-1,1,0,4,3,0,2014,10,1,0,0,1,0
A666242,Jazz,2013-11-04 18:30:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,0,0,11,2,2013,18,30,1,0,0,0
A698668,Roxy,2015-03-17 18:28:00,Return_to_owner,,1,Spayed Female,730.0,Australian Cattle Dog/Dachshund,0,27,54,0,0,1,1,2,1,3,0,2015,18,28,1,0,1,0
A693165,Fern,2015-10-22 11:57:00,Euthanasia,Suffering,1,Spayed Female,4380.0,Jack Russell Terrier Mix,0,223,102,0,0,0,1,5,3,10,2,2015,11,57,1,0,1,0
A674348,,2014-03-13 14:21:00,Transfer,SCRP,0,Intact Female,180.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,3,3,0,2014,14,21,1,0,1,1
A670174,Otto,2014-01-22 17:20:00,Died,In Surgery,1,Neutered Male,730.0,Pit Bull Mix,0,299,102,1,0,0,1,2,2,1,0,2014,17,20,1,0,0,0
A516259,Coco,2016-02-01 11:16:00,Adoption,,1,Spayed Female,3285.0,Pit Bull,1,298,102,0,0,0,1,4,0,2,0,2016,11,16,1,0,1,0
A686836,Bishop,2014-09-21 16:09:00,Transfer,Partner,1,Intact Male,1095.0,Pit Bull Mix,0,299,102,1,0,2,1,2,6,9,2,2014,16,9,1,0,0,1
A710310,Mindy,2015-08-31 11:56:00,Transfer,Partner,1,Spayed Female,210.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,1,0,8,2,2015,11,56,1,0,1,0
A692163,Maggie,2014-11-19 17:02:00,Adoption,,1,Spayed Female,365.0,Border Terrier Mix,0,73,102,0,0,-1,1,1,2,11,2,2014,17,2,1,0,1,0
A670095,Chinook,2014-01-20 12:15:00,Transfer,Partner,1,Neutered Male,1825.0,German Shepherd/Alaskan Malamute,0,186,4,0,0,-1,1,3,0,1,0,2014,12,15,1,0,0,0
A710174,Hendrix,2015-08-29 12:29:00,Return_to_owner,,1,Neutered Male,2920.0,Boston Terrier Mix,0,75,102,0,7,0,1,4,5,8,2,2015,12,29,1,0,0,0
A718744,Bully,2016-01-06 19:01:00,Return_to_owner,,1,Intact Male,365.0,Rottweiler Mix,0,324,102,0,0,0,1,1,2,1,0,2016,19,1,1,0,0,1
A678166,Rango,2014-05-26 19:13:00,Adoption,,1,Neutered Male,365.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,1,0,5,1,2014,19,13,1,0,0,0
A663864,Bella,2013-10-08 18:26:00,Return_to_owner,,1,Spayed Female,365.0,American Bulldog Mix,0,12,102,0,0,0,1,1,1,10,2,2013,18,26,1,0,1,0
A678890,Meera,2014-07-01 17:33:00,Adoption,,0,Spayed Female,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,1,7,1,2014,17,33,1,0,1,0
A706207,Jake,2015-10-11 16:32:00,Return_to_owner,,1,Neutered Male,1460.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,3,6,10,2,2015,16,32,1,0,0,0
A685092,,2014-08-02 09:49:00,Euthanasia,Suffering,0,Intact Female,210.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,1,5,8,2,2014,9,49,0,0,1,1
A690707,Bobby,2015-09-12 16:52:00,Adoption,Foster,0,Neutered Male,365.0,Domestic Shorthair Mix,0,155,102,1,2,0,1,1,5,9,2,2015,16,52,1,0,0,0
A703467,,2015-05-25 10:33:00,Euthanasia,Suffering,0,Unknown,28.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,0,5,1,2015,10,33,0,0,2,2
A666163,,2013-11-03 17:43:00,Adoption,,0,Spayed Female,60.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,6,11,2,2013,17,43,1,0,1,0
A711417,Chavez,2015-09-24 12:29:00,Adoption,,0,Neutered Male,5475.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,5,3,9,2,2015,12,29,1,0,0,0
A700901,Austin,2015-04-21 14:34:00,Return_to_owner,,1,Neutered Male,3650.0,Lhasa Apso Mix,0,240,102,0,0,0,1,5,1,4,1,2015,14,34,1,3,0,0
A677589,,2014-04-26 17:04:00,Transfer,Partner,0,Unknown,7.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,5,4,1,2014,17,4,1,0,2,2
A711362,Oscar,2015-11-11 13:37:00,Adoption,Foster,0,Neutered Male,90.0,Domestic Shorthair Mix,0,155,102,1,3,0,1,0,2,11,2,2015,13,37,1,8,0,0
A707013,Mo,2015-07-09 11:32:00,Return_to_owner,,1,Spayed Female,2190.0,Border Collie,1,70,102,0,0,0,1,3,3,7,1,2015,11,32,1,0,1,0
A689623,Jewel,2014-10-11 16:13:00,Adoption,,1,Spayed Female,1095.0,Pit Bull Mix,0,299,102,1,0,0,1,2,5,10,2,2014,16,13,1,0,1,0
A692247,King,2014-12-04 17:26:00,Transfer,Partner,1,Neutered Male,365.0,Plott Hound/Labrador Retriever,0,301,92,0,2,0,1,1,3,12,3,2014,17,26,1,0,0,0
A683752,,2014-07-15 10:55:00,Transfer,Partner,0,Intact Female,3.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,1,7,1,2014,10,55,0,0,1,1
A692911,Lincoln,2014-12-07 19:07:00,Adoption,,1,Neutered Male,365.0,Australian Shepherd Mix,0,32,102,0,2,-1,1,1,6,12,3,2014,19,7,1,0,0,0
A698851,,2015-04-04 14:07:00,Adoption,,1,Spayed Female,1095.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,0,2,5,4,1,2015,14,7,1,0,1,0
A664473,Arthur,2013-10-11 11:52:00,Transfer,Partner,0,Neutered Male,3650.0,Domestic Shorthair Mix,0,155,102,1,3,-1,1,5,4,10,2,2013,11,52,1,0,0,0
A701695,,2015-05-07 18:19:00,Adoption,,1,Neutered Male,90.0,Pit Bull Mix,0,299,102,1,0,0,0,0,3,5,1,2015,18,19,1,0,0,0
A667079,Simon,2013-11-21 13:48:00,Transfer,Partner,1,Neutered Male,2555.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,4,3,11,2,2013,13,48,1,0,0,0
A684660,,2014-07-27 09:00:00,Transfer,SCRP,0,Intact Female,90.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,6,7,1,2014,9,0,0,0,1,1
A707626,Joshua,2015-07-27 18:45:00,Adoption,,0,Neutered Male,90.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,0,7,1,2015,18,45,1,0,0,0
A681306,Rosie,2014-06-28 14:41:00,Adoption,,0,Spayed Female,2190.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,3,5,6,1,2014,14,41,1,0,1,0
A681921,Ben,2014-07-04 18:41:00,Transfer,Partner,1,Neutered Male,150.0,Labrador Retriever/Pit Bull,0,234,114,0,2,0,1,0,4,7,1,2014,18,41,1,11,0,0
A666980,Donald,2013-12-23 17:06:00,Adoption,,0,Neutered Male,90.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,0,12,3,2013,17,6,1,10,0,0
A355753,Elijah,2015-09-30 16:48:00,Return_to_owner,,1,Neutered Male,4015.0,Beagle Mix,0,40,102,0,0,-1,1,5,2,9,2,2015,16,48,1,0,0,0
A710726,Zara,2015-10-24 18:17:00,Adoption,,0,Spayed Female,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,5,10,2,2015,18,17,1,0,1,0
A685102,,2014-08-03 09:00:00,Transfer,SCRP,0,Neutered Male,1460.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,3,6,8,2,2014,9,0,0,0,0,0
A588789,Austin,2015-05-31 00:00:00,Transfer,Partner,1,Neutered Male,1460.0,Border Collie Mix,0,71,102,1,0,0,1,3,6,5,1,2015,0,0,0,0,0,0
A637358,Achilles,2014-11-22 14:59:00,Adoption,,0,Neutered Male,730.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,2,5,11,2,2014,14,59,1,0,0,0
A692478,Teddy,2016-01-26 15:47:00,Adoption,Foster,1,Neutered Male,1095.0,Pit Bull Mix,0,299,102,1,0,-1,1,2,1,1,0,2016,15,47,1,0,0,0
A714167,,2015-10-20 09:00:00,Transfer,SCRP,0,Unknown,730.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,2,1,10,2,2015,9,0,0,0,2,2
A700246,,2015-04-11 09:00:00,Transfer,SCRP,0,Intact Female,365.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,1,5,4,1,2015,9,0,0,0,1,1
A677843,Feather,2014-05-25 10:48:00,Transfer,Partner,1,Intact Female,365.0,Siberian Husky Mix,0,348,102,0,0,0,1,1,6,5,1,2014,10,48,0,0,1,1
A666626,,2013-11-09 16:56:00,Adoption,,0,Spayed Female,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,5,11,2,2013,16,56,1,0,1,0
A681479,,2014-06-22 12:34:00,Transfer,Partner,1,Intact Male,60.0,Plott Hound/Labrador Retriever,0,301,92,0,0,-1,0,0,6,6,1,2014,12,34,1,6,0,1
A705682,,2015-06-22 18:38:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,0,6,1,2015,18,38,1,6,0,0
A677593,,2014-04-26 17:59:00,Transfer,Partner,1,Intact Female,90.0,Labrador Retriever Mix,0,235,102,1,0,-1,0,0,5,4,1,2014,17,59,1,0,1,1
A715071,Major,2015-11-02 14:04:00,Return_to_owner,,1,Intact Male,60.0,Pit Bull Mix,0,299,102,1,0,0,1,0,0,11,2,2015,14,4,1,0,0,1
A666749,Lucy,2013-11-16 18:33:00,Adoption,,1,Spayed Female,150.0,Dachshund Mix,0,135,102,1,0,8,1,0,5,11,2,2013,18,33,1,0,1,0
A632814,King,2013-12-21 11:39:00,Euthanasia,Aggressive,1,Neutered Male,1460.0,Pit Bull,1,298,102,0,0,0,1,3,5,12,3,2013,11,39,1,0,0,0
A688885,Izzy,2014-10-07 16:23:00,Transfer,Partner,0,Spayed Female,180.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,1,10,2,2014,16,23,1,0,1,0
A700631,Chula,2015-04-17 17:06:00,Transfer,Partner,1,Unknown,90.0,Pit Bull Mix,0,299,102,1,2,-1,1,0,4,4,1,2015,17,6,1,0,2,2
A695798,Jim,2015-01-23 12:34:00,Euthanasia,Suffering,0,Neutered Male,300.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,1,4,1,0,2015,12,34,1,0,0,0
A652030,Billy Bob,2013-11-01 15:09:00,Transfer,Partner,1,Neutered Male,730.0,Labrador Retriever Mix,0,235,102,1,0,0,1,2,4,11,2,2013,15,9,1,0,0,0
A705062,,2015-06-21 14:24:00,Transfer,Partner,1,Intact Male,365.0,Pit Bull Mix,0,299,102,1,0,0,0,1,6,6,1,2015,14,24,1,6,0,1
A718626,Black,2016-01-26 13:13:00,Transfer,Partner,0,Neutered Male,730.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,2,1,1,0,2016,13,13,1,0,0,0
A718906,Sponge,2016-01-13 17:22:00,Adoption,,0,Neutered Male,150.0,Domestic Shorthair Mix,0,155,102,1,3,0,1,0,2,1,0,2016,17,22,1,0,0,0
A705997,Nickel,2015-07-03 12:23:00,Transfer,Partner,0,Intact Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,4,7,1,2015,12,23,1,0,0,1
A698158,Millie,2015-03-10 17:17:00,Adoption,,1,Spayed Female,60.0,Plott Hound Mix,0,302,102,0,2,0,1,0,1,3,0,2015,17,17,1,0,1,0
A700747,,2015-04-20 14:21:00,Transfer,Partner,0,Intact Male,21.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,0,4,1,2015,14,21,1,0,0,1
A670697,Rj,2014-01-15 14:25:00,Adoption,,1,Neutered Male,365.0,Papillon Mix,0,281,102,0,0,0,1,1,2,1,0,2014,14,25,1,0,0,0
A704998,Daisy,2015-07-12 18:40:00,Return_to_owner,,1,Spayed Female,330.0,Anatol Shepherd Mix,0,24,102,0,0,-1,1,1,6,7,1,2015,18,40,1,0,1,0
A692238,Sophia,2014-12-07 12:20:00,Adoption,,0,Spayed Female,30.0,Domestic Shorthair,1,154,102,1,0,-1,1,0,6,12,3,2014,12,20,1,0,1,0
A700694,Ashes,2015-06-20 12:36:00,Adoption,Foster,0,Spayed Female,90.0,Domestic Shorthair Mix,0,155,102,1,1,-1,1,0,5,6,1,2015,12,36,1,6,1,0
A512158,Jade,2015-02-19 14:15:00,Adoption,,0,Spayed Female,2190.0,Domestic Shorthair Mix,0,155,102,1,1,0,1,3,3,2,0,2015,14,15,1,0,1,0
A704517,Carolina,2015-08-25 18:53:00,Adoption,,0,Spayed Female,730.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,2,1,8,2,2015,18,53,1,0,1,0
A686635,Maria,2014-10-03 18:44:00,Adoption,,1,Spayed Female,365.0,Pit Bull Mix,0,299,102,1,0,-1,1,1,4,10,2,2014,18,44,1,0,1,0
A676951,,2014-04-18 14:47:00,Transfer,SCRP,0,Unknown,240.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,1,4,4,1,2014,14,47,1,0,2,2
A665414,Cactus,2013-10-27 12:51:00,Adoption,,1,Neutered Male,300.0,Australian Cattle Dog/German Shepherd,0,27,76,0,1,0,1,1,6,10,2,2013,12,51,1,0,0,0
A694575,Crayon,2015-01-03 18:06:00,Adoption,,0,Spayed Female,150.0,Domestic Medium Hair Mix,0,153,102,1,0,-1,1,0,5,1,0,2015,18,6,1,0,1,0
A669108,,2013-12-21 17:06:00,Adoption,,1,Neutered Male,1095.0,Toy Poodle Mix,0,383,102,0,0,-1,0,2,5,12,3,2013,17,6,1,0,0,0
A692635,,2014-11-28 11:58:00,Transfer,Partner,1,Neutered Male,1095.0,Golden Retriever Mix,0,195,102,0,0,-1,0,2,4,11,2,2014,11,58,1,0,0,0
A478560,Yarndi,2014-03-16 09:57:00,Return_to_owner,,1,Spayed Female,2555.0,Australian Cattle Dog Mix,0,28,102,1,1,0,1,4,6,3,0,2014,9,57,0,0,1,0
A711310,,2015-09-09 17:59:00,Adoption,,1,Neutered Male,730.0,Miniature Schnauzer Mix,0,259,102,0,0,0,0,2,2,9,2,2015,17,59,1,0,0,0
A698903,Windu,2015-03-30 12:37:00,Adoption,,1,Neutered Male,150.0,Chihuahua Shorthair/Cavalier Span,0,114,43,0,0,0,1,0,0,3,0,2015,12,37,1,0,0,0
A683908,Carrie,2014-07-20 14:10:00,Transfer,Partner,0,Intact Female,30.0,Domestic Shorthair Mix,0,155,102,1,1,-1,1,0,6,7,1,2014,14,10,1,0,1,1
A666071,June,2013-10-30 15:14:00,Transfer,Partner,0,Intact Female,28.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,0,2,10,2,2013,15,14,1,0,1,1
A664635,Annie,2013-10-10 11:42:00,Transfer,Partner,1,Intact Female,730.0,Shih Tzu,1,343,102,0,0,-1,1,2,3,10,2,2013,11,42,1,0,1,1
A666608,Nina,2013-11-06 12:05:00,Return_to_owner,,0,Spayed Female,2190.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,3,2,11,2,2013,12,5,1,0,1,0
A698840,Serrano,2015-05-15 13:59:00,Died,In Foster,0,Unknown,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,4,5,1,2015,13,59,1,0,2,2
A676946,Parker,2014-04-24 15:20:00,Transfer,Partner,1,Neutered Male,730.0,Siberian Husky/Beagle,0,347,17,0,0,0,1,2,3,4,1,2014,15,20,1,0,0,0
A685040,Bolt,2014-08-07 18:50:00,Transfer,Partner,1,Neutered Male,1095.0,Australian Cattle Dog Mix,0,28,102,1,0,0,1,2,3,8,2,2014,18,50,1,0,0,0
A691219,Polly,2014-12-05 17:10:00,Transfer,Partner,1,Spayed Female,365.0,American Bulldog Mix,0,12,102,0,0,0,1,1,4,12,3,2014,17,10,1,0,1,0
A712848,Miles,2015-10-07 12:50:00,Transfer,Partner,0,Neutered Male,210.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,1,2,10,2,2015,12,50,1,0,0,0
A705249,Noah,2015-06-29 14:33:00,Adoption,,0,Neutered Male,90.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,0,6,1,2015,14,33,1,0,0,0
A712279,Theodore,2015-09-23 16:44:00,Transfer,Partner,1,Neutered Male,365.0,Chihuahua Shorthair Mix,0,115,102,1,0,-1,1,1,2,9,2,2015,16,44,1,0,0,0
A677361,Chilli,2014-05-05 12:33:00,Transfer,Partner,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,0,5,1,2014,12,33,1,0,0,0
A711891,,2015-09-13 12:12:00,Transfer,Partner,0,Unknown,21.0,Domestic Shorthair Mix,0,155,102,1,2,0,0,0,6,9,2,2015,12,12,1,0,2,2
A683956,,2014-07-27 16:19:00,Adoption,,0,Neutered Male,1095.0,Domestic Shorthair Mix,0,155,102,1,3,-1,0,2,6,7,1,2014,16,19,1,0,0,0
A667788,Starla,2014-03-16 15:37:00,Return_to_owner,,1,Spayed Female,270.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,1,6,3,0,2014,15,37,1,0,1,0
A704734,,2015-06-13 16:16:00,Transfer,Partner,0,Neutered Male,730.0,Domestic Longhair Mix,0,151,102,1,0,0,0,2,5,6,1,2015,16,16,1,0,0,0
A704500,Frankie,2015-06-30 12:13:00,Transfer,Partner,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,1,6,1,2015,12,13,1,0,0,0
A717308,Charlotte,2015-12-16 18:14:00,Return_to_owner,,1,Spayed Female,1095.0,Pointer Mix,0,305,102,0,0,0,1,2,2,12,3,2015,18,14,1,0,1,0
A718565,Mancho,2016-01-02 15:01:00,Return_to_owner,,1,Neutered Male,2920.0,Chihuahua Shorthair Mix,0,115,102,1,0,-1,1,4,5,1,0,2016,15,1,1,0,0,0
A689725,Blizzard,2014-10-15 12:51:00,Transfer,Partner,1,Neutered Male,240.0,Great Dane/Labrador Retriever,0,197,92,0,2,0,1,1,2,10,2,2014,12,51,1,0,0,0
A685707,,2014-08-16 17:42:00,Adoption,,0,Neutered Male,30.0,Domestic Shorthair Mix,0,155,102,1,0,7,0,0,5,8,2,2014,17,42,1,0,0,0
A708153,Lancelot,2015-12-04 11:42:00,Adoption,Foster,0,Neutered Male,120.0,Domestic Medium Hair Mix,0,153,102,1,2,0,1,0,4,12,3,2015,11,42,1,0,0,0
A713085,Maggie,2015-10-03 16:27:00,Return_to_owner,,1,Spayed Female,365.0,Labrador Retriever Mix,0,235,102,1,0,0,1,1,5,10,2,2015,16,27,1,0,1,0
A716273,Sadie,2015-11-19 16:39:00,Return_to_owner,,1,Intact Female,2190.0,Irish Wolfhound/Great Dane,0,218,79,0,0,0,1,3,3,11,2,2015,16,39,1,0,1,1
A700992,Wiiu,2015-07-24 18:46:00,Adoption,Foster,0,Neutered Male,90.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,4,7,1,2015,18,46,1,0,0,0
A720145,Geraldo,2016-02-09 12:45:00,Adoption,,1,Neutered Male,365.0,German Shepherd/Chow Chow,0,186,49,0,0,0,1,1,1,2,0,2016,12,45,1,0,0,0
A676434,Buddy,2014-06-22 16:45:00,Euthanasia,Aggressive,1,Neutered Male,730.0,Staffordshire/Labrador Retriever,0,366,92,0,0,0,1,2,6,6,1,2014,16,45,1,6,0,0
A708964,Jersey,2015-08-06 16:13:00,Transfer,Partner,1,Intact Female,60.0,Cocker Spaniel/Miniature Poodle,0,122,100,0,0,0,1,0,3,8,2,2015,16,13,1,0,1,1
A718055,Dolo,2015-12-21 11:19:00,Return_to_owner,,1,Intact Male,730.0,Pit Bull Mix,0,299,102,1,0,0,1,2,0,12,3,2015,11,19,1,0,0,1
A680733,Aster,2014-06-29 12:55:00,Adoption,,1,Spayed Female,1095.0,German Shepherd/Australian Cattle Dog,0,186,12,0,0,0,1,2,6,6,1,2014,12,55,1,0,1,0
A668875,Katie,2013-12-18 14:38:00,Transfer,SCRP,0,Spayed Female,730.0,Domestic Medium Hair Mix,0,153,102,1,0,-1,1,2,2,12,3,2013,14,38,1,0,1,0
A677586,,2014-04-26 17:02:00,Transfer,Partner,0,Intact Female,6.0,Domestic Medium Hair Mix,0,153,102,1,0,-1,0,0,5,4,1,2014,17,2,1,0,1,1
A667299,,2013-11-15 16:56:00,Euthanasia,Suffering,0,Unknown,365.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,1,4,11,2,2013,16,56,1,0,2,2
A705595,Luke,2015-07-19 13:29:00,Transfer,Partner,1,Intact Male,730.0,Pit Bull Mix,0,299,102,1,2,0,1,2,6,7,1,2015,13,29,1,0,0,1
A668593,,2013-12-09 18:30:00,Transfer,Partner,1,Spayed Female,4380.0,Weimaraner Mix,0,394,102,0,0,-1,0,5,0,12,3,2013,18,30,1,0,1,0
A692604,Penny Lane,2014-11-25 14:01:00,Transfer,Partner,0,Spayed Female,365.0,Domestic Medium Hair Mix,0,153,102,1,0,-1,1,1,1,11,2,2014,14,1,1,9,1,0
A577781,Charlie,2013-12-21 16:09:00,Transfer,Partner,1,Spayed Female,4745.0,Australian Shepherd Mix,0,32,102,0,0,0,1,5,5,12,3,2013,16,9,1,0,1,0
A666508,Gracie,2013-11-07 18:53:00,Adoption,,1,Spayed Female,60.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,0,3,11,2,2013,18,53,1,0,1,0
A666649,Elaina,2013-11-12 13:06:00,Return_to_owner,,1,Intact Female,90.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,0,1,11,2,2013,13,6,1,0,1,1
A667472,Charlie,2013-11-23 17:40:00,Adoption,,1,Spayed Female,120.0,Dachshund Mix,0,135,102,1,0,0,1,0,5,11,2,2013,17,40,1,0,1,0
A620311,Splenda,2015-02-19 12:39:00,Return_to_owner,,1,Spayed Female,1095.0,Anatol Shepherd Mix,0,24,102,0,0,-1,1,2,3,2,0,2015,12,39,1,0,1,0
A711373,,2015-09-06 13:42:00,Transfer,Partner,0,Intact Male,14.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,6,9,2,2015,13,42,1,0,0,1
A699466,Speckle Lady,2015-03-29 15:07:00,Return_to_owner,,1,Spayed Female,2920.0,Collie Smooth Mix,0,127,102,0,0,0,1,4,6,3,0,2015,15,7,1,0,1,0
A687362,Hailey,2015-04-05 18:46:00,Return_to_owner,,1,Spayed Female,365.0,Miniature Poodle Mix,0,257,102,1,0,0,1,1,6,4,1,2015,18,46,1,0,1,0
A679512,,2014-05-25 12:06:00,Transfer,Partner,1,Intact Male,30.0,Boxer Mix,0,77,102,1,0,0,0,0,6,5,1,2014,12,6,1,0,0,1
A706545,,2015-07-01 09:00:00,Transfer,SCRP,0,Intact Female,365.0,Domestic Medium Hair Mix,0,153,102,1,0,0,0,1,2,7,1,2015,9,0,0,0,1,1
A673677,Sofia,2014-08-11 17:53:00,Adoption,Foster,0,Spayed Female,365.0,Domestic Shorthair Mix,0,155,102,1,1,-1,1,1,0,8,2,2014,17,53,1,0,1,0
A689489,Tinker,2014-10-11 17:14:00,Adoption,,1,Spayed Female,2555.0,Chihuahua Shorthair/Manchester Terrier,0,114,95,0,0,-1,1,4,5,10,2,2014,17,14,1,0,1,0
A660042,Buffy,2013-10-05 13:03:00,Adoption,,0,Intact Female,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,5,10,2,2013,13,3,1,0,1,1
A703677,,2015-08-16 19:18:00,Adoption,,0,Neutered Male,90.0,Domestic Shorthair Mix,0,155,102,1,1,0,0,0,6,8,2,2015,19,18,1,0,0,0
A676753,,2014-04-19 18:31:00,Adoption,,1,Neutered Male,365.0,Labrador Retriever/Australian Cattle Dog,0,234,12,0,0,0,0,1,5,4,1,2014,18,31,1,0,0,0
A675939,,2014-04-02 15:13:00,Transfer,Partner,0,Intact Male,3.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,2,4,1,2014,15,13,1,0,0,1
A701281,Rocky,2015-04-27 18:18:00,Return_to_owner,,1,Neutered Male,1460.0,Pit Bull Mix,0,299,102,1,0,2,1,3,0,4,1,2015,18,18,1,0,0,0
A690031,,2014-10-18 16:16:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,3,0,0,0,5,10,2,2014,16,16,1,0,0,0
A705978,Jackson,2015-07-30 18:02:00,Adoption,,0,Neutered Male,30.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,3,7,1,2015,18,2,1,0,0,0
A712455,Reese,2015-09-27 18:07:00,Adoption,,1,Spayed Female,90.0,Miniature Pinscher Mix,0,255,102,0,0,-1,1,0,6,9,2,2015,18,7,1,0,1,0
A682880,,2014-07-04 14:55:00,Transfer,Partner,0,Intact Female,21.0,Domestic Medium Hair Mix,0,153,102,1,0,-1,0,0,4,7,1,2014,14,55,1,11,1,1
A690233,Chico,2014-10-18 18:41:00,Return_to_owner,,1,Neutered Male,330.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,1,5,10,2,2014,18,41,1,0,0,0
A711998,,2015-09-21 15:36:00,Adoption,,1,Spayed Female,365.0,Plott Hound Mix,0,302,102,0,7,0,0,1,0,9,2,2015,15,36,1,0,1,0
A459161,Dugan,2015-04-19 00:00:00,Return_to_owner,,1,Neutered Male,3285.0,Shih Tzu Mix,0,344,102,0,0,0,1,4,6,4,1,2015,0,0,0,0,0,0
A463218,Dixie,2014-03-18 18:48:00,Transfer,Partner,1,Spayed Female,2920.0,Basset Hound,1,37,102,0,0,-1,1,4,1,3,0,2014,18,48,1,0,1,0
A709205,Ralphie,2015-08-14 18:29:00,Adoption,,1,Neutered Male,180.0,Border Collie Mix,0,71,102,1,0,0,1,0,4,8,2,2015,18,29,1,0,0,0
